date,hour,time,summary,icon,precipIntensity,precipProbability,precipType,temperature,apparentTemperature,dewPoint,humidity,pressure,windSpeed,windGust,windBearing,cloudCover,uvIndex,visibility,ozone,precipAccumulation
2019-04-04,10,1554390000,Overcast,cloudy,0.0065,0.24,rain,42.27,36.49,39.16,0.89,1028.8,9.9,11.27,79,1.0,2,8.179,360.6,
2019-04-04,11,1554393600,Possible Drizzle,rain,0.0088,0.27,rain,42.3,36.01,40.21,0.92,1028.5,11.25,18.92,76,1.0,3,7.776,359.1,
2019-04-04,12,1554397200,Possible Drizzle,rain,0.0123,0.39,rain,41.79,35.14,40.19,0.94,1027.8,11.88,13.11,76,1.0,3,7.039,358.0,
2019-04-04,13,1554400800,Possible Drizzle,rain,0.0147,0.54,rain,42.12,35.47,40.12,0.93,1027.2,12.11,14.03,71,1.0,3,5.56,356.6,
2019-04-04,14,1554404400,Possible Light Rain,rain,0.0167,0.56,rain,42.3,35.94,40.1,0.92,1026.7,11.42,12.92,73,1.0,3,5.572,356.0,
2019-04-04,15,1554408000,Possible Light Rain,rain,0.0206,0.56,rain,41.12,34.24,39.31,0.93,1026.2,12.03,13.98,70,1.0,3,5.633,355.7,
2019-04-04,16,1554411600,Possible Light Rain,rain,0.0194,0.55,rain,41.43,34.66,38.65,0.9,1026.1,11.95,13.04,81,1.0,2,5.404,355.6,
2019-04-04,17,1554415200,Possible Drizzle,rain,0.0133,0.45,rain,40.51,33.24,38.19,0.91,1025.5,12.67,15.28,85,1.0,1,5.91,356.3,
2019-04-04,18,1554418800,Possible Drizzle,rain,0.0101,0.34,rain,41.47,34.19,37.5,0.86,1024.8,13.44,17.15,89,0.94,0,6.079,357.2,
2019-04-04,19,1554422400,Overcast,cloudy,0.0055,0.15,rain,40.17,33.28,36.03,0.85,1024.2,11.4,14.66,88,1.0,0,7.445,355.4,
2019-04-04,20,1554426000,Overcast,cloudy,0.0053,0.18,rain,38.96,32.47,34.75,0.85,1024.0,9.74,15.59,90,1.0,0,8.603,354.1,
2019-04-04,21,1554429600,Possible Drizzle,rain,0.0111,0.38,rain,38.41,31.2,34.08,0.84,1024.1,11.1,14.97,95,1.0,0,7.933,352.5,
2019-04-04,22,1554433200,Possible Light Rain,rain,0.0174,0.56,rain,37.98,30.68,34.29,0.86,1024.3,11.05,15.48,101,0.94,0,7.751,351.9,
2019-04-04,23,1554436800,Possible Drizzle,rain,0.0157,0.54,rain,37.31,29.72,33.99,0.88,1023.6,11.36,14.84,100,0.99,0,9.877,353.5,
2019-04-05,0,1554440400,Possible Drizzle,rain,0.012,0.39,rain,37.62,31.02,33.68,0.86,1022.7,9.31,15.55,109,0.99,0,10.0,356.0,
2019-04-05,1,1554444000,Overcast,cloudy,0.0026,0.1,rain,37.82,32.45,33.8,0.85,1022.1,7.08,12.17,109,0.97,0,10.0,359.2,
2019-04-05,2,1554447600,Mostly Cloudy,partly-cloudy-night,0.0018,0.06,rain,37.96,31.81,34.18,0.86,1021.5,8.56,11.25,104,0.85,0,10.0,359.5,
2019-04-05,3,1554451200,Mostly Cloudy,partly-cloudy-night,0.0026,0.09,rain,38.92,33.14,34.66,0.85,1021.0,8.25,9.4,104,0.78,0,10.0,358.9,
2019-04-05,4,1554454800,Mostly Cloudy,partly-cloudy-night,0.0006,0.03,rain,37.99,32.63,35.42,0.9,1020.5,7.14,9.16,101,0.72,0,10.0,358.1,
2019-04-05,5,1554458400,Mostly Cloudy,partly-cloudy-night,0.0003,0.02,rain,37.99,33.12,35.72,0.91,1020.1,6.36,7.3,106,0.7,0,10.0,357.2,
2019-04-05,6,1554462000,Mostly Cloudy,partly-cloudy-night,0.0019,0.07,rain,38.84,35.1,35.96,0.89,1019.6,5.0,5.3,102,0.64,0,10.0,356.1,
2019-04-05,7,1554465600,Mostly Cloudy,partly-cloudy-day,0.0006,0.02,rain,39.02,39.02,36.07,0.89,1019.6,2.81,2.81,84,0.71,0,10.0,351.0,
2019-04-05,8,1554469200,Mostly Cloudy,partly-cloudy-day,0.0003,0.02,rain,40.14,40.14,36.64,0.87,1019.6,2.52,2.52,75,0.79,0,10.0,349.6,
2019-04-05,9,1554472800,Mostly Cloudy,partly-cloudy-day,0.0,0.0,,39.83,39.83,37.48,0.91,1019.7,2.37,3.11,31,0.86,1,10.0,348.7,
2019-04-05,10,1554476400,Overcast,cloudy,0.0012,0.04,rain,40.35,40.35,38.95,0.95,1019.8,2.42,3.99,35,0.92,2,10.0,347.2,
2019-04-05,11,1554480000,Overcast,cloudy,0.0007,0.03,rain,41.78,41.78,40.26,0.94,1019.8,2.5,3.75,27,0.92,3,10.0,345.0,
2019-04-05,12,1554483600,Mostly Cloudy,partly-cloudy-day,0.0,0.0,,42.51,41.06,40.88,0.94,1019.6,3.13,3.46,54,0.87,4,10.0,342.4,
2019-04-05,13,1554487200,Mostly Cloudy,partly-cloudy-day,0.0007,0.02,rain,45.03,44.01,41.33,0.87,1019.3,3.05,3.46,59,0.86,4,10.0,350.5,
2019-04-05,14,1554490800,Mostly Cloudy,partly-cloudy-day,0.0017,0.03,rain,46.42,46.42,41.34,0.82,1019.2,2.65,3.32,66,0.84,4,10.0,347.8,
2019-04-05,15,1554494400,Mostly Cloudy,partly-cloudy-day,0.0,0.0,,48.85,48.27,41.32,0.75,1019.2,3.12,3.56,82,0.72,3,10.0,343.6,
2019-04-05,16,1554498000,Mostly Cloudy,partly-cloudy-day,0.0007,0.02,rain,47.68,46.78,41.21,0.78,1019.1,3.3,4.3,108,0.66,2,10.0,340.0,
2019-04-05,17,1554501600,Mostly Cloudy,partly-cloudy-day,0.0,0.0,,46.54,44.89,40.5,0.79,1018.9,3.97,4.97,100,0.7,1,10.0,337.9,
2019-04-05,18,1554505200,Mostly Cloudy,partly-cloudy-day,0.0,0.0,,46.94,44.72,39.86,0.76,1018.6,4.86,4.86,100,0.75,0,10.0,336.4,
2019-04-05,19,1554508800,Mostly Cloudy,partly-cloudy-day,0.0003,0.01,rain,46.67,44.64,39.59,0.76,1018.7,4.52,4.52,101,0.64,0,10.0,331.7,
2019-04-05,20,1554512400,Mostly Cloudy,partly-cloudy-night,0.0015,0.02,rain,46.46,44.84,39.42,0.76,1019.1,3.93,3.93,116,0.75,0,10.0,330.2,
2019-04-05,21,1554516000,Mostly Cloudy,partly-cloudy-night,0.0004,0.01,rain,45.47,44.18,39.14,0.78,1020.1,3.38,3.38,131,0.73,0,10.0,329.6,
2019-04-05,22,1554519600,Mostly Cloudy,partly-cloudy-night,0.0,0.0,,45.95,45.06,39.32,0.78,1020.9,3.04,3.1,154,0.69,0,10.0,329.2,
2019-04-05,23,1554523200,Mostly Cloudy,partly-cloudy-night,0.0004,0.01,rain,44.28,42.96,39.27,0.82,1020.8,3.24,3.24,162,0.6,0,10.0,329.4,
2019-04-06,0,1554526800,Partly Cloudy,partly-cloudy-night,0.0,0.0,,45.35,43.79,38.91,0.78,1020.4,3.65,3.65,153,0.48,0,10.0,330.0,
2019-04-06,1,1554530400,Partly Cloudy,partly-cloudy-night,0.001,0.01,rain,43.89,43.89,38.38,0.81,1020.2,2.72,2.94,165,0.34,0,10.0,329.9,
2019-04-06,2,1554534000,Clear,clear-night,0.0011,0.01,rain,43.19,43.19,38.52,0.83,1020.5,2.59,3.19,173,0.31,0,10.0,330.5,
2019-04-06,3,1554537600,Clear,clear-night,0.0006,0.01,rain,41.69,41.69,38.69,0.89,1020.9,2.55,3.14,182,0.24,0,10.0,331.2,
2019-04-06,4,1554541200,Partly Cloudy,partly-cloudy-night,0.0,0.0,,42.62,42.62,39.05,0.87,1021.5,1.72,2.13,179,0.39,0,10.0,331.9,
2019-04-06,5,1554544800,Partly Cloudy,partly-cloudy-night,0.0004,0.01,rain,40.46,40.46,39.13,0.95,1021.3,1.73,1.99,176,0.4,0,10.0,332.4,
2019-04-06,6,1554548400,Partly Cloudy,partly-cloudy-night,0.0003,0.01,rain,40.24,40.24,39.18,0.96,1021.1,1.83,1.96,153,0.55,0,9.905,332.7,
2019-04-06,7,1554552000,Mostly Cloudy,partly-cloudy-day,0.0003,0.01,rain,41.23,41.23,39.49,0.93,1021.3,2.21,2.21,65,0.63,0,9.015,332.0,
2019-04-06,8,1554555600,Mostly Cloudy,partly-cloudy-day,0.0006,0.01,rain,43.82,43.82,40.82,0.89,1021.8,1.98,2.0,111,0.74,1,8.761,331.8,
2019-04-06,9,1554559200,Mostly Cloudy,partly-cloudy-day,0.0002,0.01,rain,44.57,43.12,42.55,0.93,1022.5,3.42,4.36,95,0.81,1,9.094,331.4,
2019-04-06,10,1554562800,Mostly Cloudy,partly-cloudy-day,0.0,0.0,,47.44,47.44,44.86,0.91,1022.8,2.7,4.41,105,0.77,3,10.0,331.1,
2019-04-06,11,1554566400,Overcast,cloudy,0.0007,0.01,rain,49.72,48.33,46.59,0.89,1022.2,4.32,5.04,117,0.92,3,10.0,331.0,
2019-04-06,12,1554570000,Overcast,cloudy,0.0014,0.02,rain,52.16,52.16,46.93,0.82,1021.2,4.61,8.18,115,0.93,4,10.0,330.9,
2019-04-06,13,1554573600,Mostly Cloudy,partly-cloudy-day,0.0,0.0,,54.2,54.2,47.16,0.77,1020.8,6.37,6.6,73,0.87,4,10.0,339.1,
2019-04-06,14,1554577200,Mostly Cloudy,partly-cloudy-day,0.0,0.0,,55.2,55.2,47.01,0.74,1020.2,7.1,7.35,77,0.79,4,10.0,338.8,
2019-04-06,15,1554580800,Partly Cloudy,partly-cloudy-day,0.0,0.0,,55.97,55.97,45.96,0.69,1019.6,7.75,7.83,90,0.51,4,10.0,337.2,
2019-04-06,16,1554584400,Partly Cloudy,partly-cloudy-day,0.0014,0.01,rain,54.53,54.53,45.03,0.7,1019.0,7.55,8.86,95,0.43,3,10.0,336.0,
2019-04-06,17,1554588000,Partly Cloudy,partly-cloudy-day,0.0003,0.01,rain,53.67,53.67,44.32,0.71,1018.5,8.01,8.22,99,0.38,1,10.0,335.9,
2019-04-06,18,1554591600,Partly Cloudy,partly-cloudy-day,0.0028,0.02,rain,53.56,53.56,43.48,0.69,1017.8,7.66,8.13,100,0.33,0,10.0,336.1,
2019-04-06,19,1554595200,Clear,clear-day,0.0005,0.01,rain,52.94,52.94,42.65,0.68,1017.4,6.76,6.76,101,0.15,0,10.0,337.3,
2019-04-06,20,1554598800,Clear,clear-night,0.0016,0.02,rain,52.6,52.6,42.22,0.68,1017.7,6.2,6.87,123,0.19,0,10.0,336.1,
2019-04-06,21,1554602400,Clear,clear-night,0.0005,0.01,rain,53.3,53.3,42.17,0.66,1018.3,5.87,8.89,136,0.26,0,10.0,334.3,
2019-04-06,22,1554606000,Partly Cloudy,partly-cloudy-night,0.0,0.0,,53.59,53.59,42.88,0.67,1018.8,4.88,9.94,140,0.5,0,10.0,332.3,
2019-04-06,23,1554609600,Partly Cloudy,partly-cloudy-night,0.0009,0.01,rain,49.7,47.54,42.94,0.77,1018.1,5.56,8.64,144,0.56,0,10.0,330.0,
2019-04-07,0,1554613200,Mostly Cloudy,partly-cloudy-night,0.0,0.0,,49.53,46.38,42.85,0.78,1017.5,7.56,9.8,148,0.66,0,10.0,327.8,
2019-04-07,1,1554616800,Mostly Cloudy,partly-cloudy-night,0.0,0.0,,52.86,52.86,42.49,0.68,1016.9,7.44,10.31,149,0.66,0,10.0,327.0,
2019-04-07,2,1554620400,Partly Cloudy,partly-cloudy-night,0.0,0.0,,49.58,47.15,42.78,0.77,1016.8,6.04,9.54,155,0.56,0,10.0,326.1,
2019-04-07,3,1554624000,Mostly Cloudy,partly-cloudy-night,0.0,0.0,,51.26,51.26,42.98,0.73,1016.6,5.52,9.93,151,0.75,0,10.0,325.7,
2019-04-07,4,1554627600,Mostly Cloudy,partly-cloudy-night,0.0014,0.01,rain,47.8,45.24,43.12,0.84,1016.2,5.65,10.61,143,0.87,0,10.0,325.6,
2019-04-07,5,1554631200,Overcast,cloudy,0.0017,0.01,rain,47.11,43.49,43.09,0.86,1015.7,7.45,9.46,142,0.92,0,10.0,325.6,
2019-04-07,6,1554634800,Overcast,cloudy,0.0005,0.01,rain,46.62,42.94,43.13,0.88,1015.1,7.35,10.42,143,0.91,0,10.0,325.9,
2019-04-07,7,1554638400,Mostly Cloudy,partly-cloudy-day,0.001,0.01,rain,50.63,50.63,44.17,0.78,1014.5,6.25,10.4,150,0.78,0,10.0,325.4,
2019-04-07,8,1554642000,Mostly Cloudy,partly-cloudy-day,0.0003,0.01,rain,51.38,51.38,44.67,0.78,1014.2,6.8,10.82,150,0.76,1,10.0,327.0,
2019-04-07,9,1554645600,Mostly Cloudy,partly-cloudy-day,0.0,0.0,,51.99,51.99,45.02,0.77,1013.8,5.53,8.98,145,0.73,2,10.0,329.3,
2019-04-07,10,1554649200,Mostly Cloudy,partly-cloudy-day,0.0004,0.03,rain,53.35,53.35,46.16,0.77,1013.2,5.72,8.3,145,0.86,3,10.0,331.7,
2019-04-07,11,1554652800,Mostly Cloudy,partly-cloudy-day,0.003,0.1,rain,55.36,55.36,48.17,0.77,1012.2,7.08,9.33,168,0.75,4,10.0,333.9,
2019-04-07,12,1554656400,Mostly Cloudy,partly-cloudy-day,0.0035,0.13,rain,59.01,59.01,50.0,0.72,1010.9,6.98,9.38,161,0.63,5,10.0,336.2,
2019-04-07,13,1554660000,Partly Cloudy,partly-cloudy-day,0.0039,0.14,rain,61.08,61.08,51.77,0.71,1009.6,4.95,8.39,167,0.55,5,8.188,337.9,
2019-04-07,14,1554663600,Mostly Cloudy,partly-cloudy-day,0.0077,0.21,rain,60.54,60.54,52.47,0.75,1008.8,5.18,8.39,148,0.62,4,7.698,342.2,
2019-04-07,15,1554667200,Possible Drizzle,rain,0.0133,0.25,rain,61.06,61.06,52.17,0.73,1008.2,5.15,9.06,175,0.82,3,7.177,347.0,
2019-04-07,16,1554670800,Possible Light Rain,rain,0.019,0.31,rain,61.96,61.96,53.01,0.72,1008.2,6.52,11.31,176,0.95,2,9.575,349.8,
2019-04-07,17,1554674400,Possible Light Rain,rain,0.027,0.34,rain,60.27,60.27,52.98,0.77,1007.7,7.59,13.86,204,0.75,1,8.419,348.7,
2019-04-07,18,1554678000,Possible Light Rain,rain,0.037,0.43,rain,62.39,62.39,53.11,0.72,1007.2,10.26,13.97,221,0.6,0,6.62,345.5,
2019-04-07,19,1554681600,Possible Light Rain,rain,0.042,0.41,rain,58.99,58.99,52.22,0.78,1006.8,8.96,12.73,240,0.27,0,5.322,345.6,
2019-04-07,20,1554685200,Possible Light Rain,rain,0.0204,0.25,rain,59.14,59.14,51.4,0.76,1007.5,9.9,13.76,241,0.35,0,7.38,344.7,
2019-04-07,21,1554688800,Partly Cloudy,partly-cloudy-night,0.005,0.12,rain,57.78,57.78,50.75,0.77,1008.8,11.22,15.4,272,0.39,0,10.0,344.1,
2019-04-07,22,1554692400,Partly Cloudy,partly-cloudy-night,0.0013,0.06,rain,56.4,56.4,49.13,0.77,1009.8,9.59,12.5,266,0.35,0,10.0,343.9,
2019-04-07,23,1554696000,Partly Cloudy,partly-cloudy-night,0.0005,0.04,rain,54.82,54.82,48.57,0.79,1010.1,9.3,10.61,264,0.35,0,10.0,344.0,
2019-04-08,0,1554699600,Partly Cloudy,partly-cloudy-night,0.0008,0.03,rain,54.23,54.23,48.16,0.8,1010.1,8.65,9.38,239,0.54,0,10.0,344.4,
2019-04-08,1,1554703200,Mostly Cloudy,partly-cloudy-night,0.0,0.0,,53.95,53.95,47.59,0.79,1010.4,4.64,7.39,228,0.77,0,10.0,346.6,
2019-04-08,2,1554706800,Mostly Cloudy,partly-cloudy-night,0.0,0.0,,53.68,53.68,47.62,0.8,1010.7,6.33,6.38,240,0.71,0,10.0,349.4,
2019-04-08,3,1554710400,Mostly Cloudy,partly-cloudy-night,0.0,0.0,,53.42,53.42,47.73,0.81,1011.0,7.17,7.17,262,0.61,0,10.0,352.7,
2019-04-08,4,1554714000,Mostly Cloudy,partly-cloudy-night,0.0,0.0,,52.17,52.17,47.81,0.85,1011.6,7.11,7.98,260,0.68,0,10.0,354.7,
2019-04-08,5,1554717600,Mostly Cloudy,partly-cloudy-night,0.0003,0.01,rain,51.32,51.32,47.09,0.85,1011.8,8.12,8.12,185,0.69,0,10.0,354.4,
2019-04-08,6,1554721200,Mostly Cloudy,partly-cloudy-night,0.001,0.02,rain,47.39,43.89,46.65,0.97,1012.0,7.33,7.33,333,0.64,0,10.0,352.7,
2019-04-08,7,1554724800,Clear,clear-day,0.0,0.0,,49.56,47.83,47.48,0.93,1012.2,4.78,4.78,280,0.31,0,10.0,350.0,
2019-04-08,8,1554728400,Partly Cloudy,partly-cloudy-day,0.0,0.0,,50.49,50.49,47.8,0.9,1012.5,3.33,5.54,292,0.49,1,10.0,349.4,
2019-04-08,9,1554732000,Partly Cloudy,partly-cloudy-day,0.0016,0.01,rain,53.79,53.79,48.39,0.82,1012.8,3.28,5.29,303,0.43,2,10.0,349.3,
2019-04-08,10,1554735600,Mostly Cloudy,partly-cloudy-day,0.0,0.0,,55.59,55.59,48.13,0.76,1013.1,3.59,4.47,300,0.74,3,10.0,349.1,
2019-04-08,11,1554739200,Partly Cloudy,partly-cloudy-day,0.0003,0.01,rain,57.44,57.44,47.61,0.7,1013.1,3.17,4.63,343,0.45,4,10.0,348.9,
2019-04-08,12,1554742800,Partly Cloudy,partly-cloudy-day,0.0014,0.01,rain,59.56,59.56,46.28,0.61,1012.8,2.57,4.68,349,0.43,5,10.0,348.6,
2019-04-08,13,1554746400,Partly Cloudy,partly-cloudy-day,0.0,0.0,,60.24,60.24,44.66,0.56,1012.5,3.2,5.2,16,0.43,5,10.0,354.7,
2019-04-08,14,1554750000,Partly Cloudy,partly-cloudy-day,0.0,0.0,,61.36,61.36,43.22,0.51,1011.9,4.35,5.84,86,0.44,5,10.0,354.6,
2019-04-08,15,1554753600,Partly Cloudy,partly-cloudy-day,0.0,0.0,,60.78,60.78,42.17,0.5,1011.0,6.44,6.5,130,0.42,4,10.0,353.7,
2019-04-08,16,1554757200,Clear,clear-day,0.0,0.0,,61.33,61.33,41.19,0.47,1010.3,7.22,8.5,143,0.27,3,10.0,352.4,
2019-04-08,17,1554760800,Clear,clear-day,0.0,0.0,,61.54,61.54,40.02,0.45,1009.3,6.37,9.01,161,0.17,1,10.0,350.8,
2019-04-08,18,1554764400,Clear,clear-day,0.0,0.0,,63.39,63.39,39.48,0.41,1008.4,6.07,9.75,180,0.13,0,10.0,348.9,
2019-04-08,19,1554768000,Clear,clear-day,0.0,0.0,,64.85,64.85,37.33,0.36,1007.5,6.2,10.42,197,0.08,0,10.0,340.3,
2019-04-08,20,1554771600,Clear,clear-night,0.0,0.0,,64.02,64.02,38.22,0.38,1007.4,9.27,11.45,214,0.05,0,10.0,339.3,
2019-04-08,21,1554775200,Clear,clear-night,0.0,0.0,,62.18,62.18,40.05,0.44,1007.6,7.74,13.61,225,0.02,0,10.0,339.6,
2019-04-08,22,1554778800,Clear,clear-night,0.0,0.0,,60.61,60.61,41.32,0.49,1007.7,11.31,14.65,220,0.0,0,10.0,339.5,
2019-04-08,23,1554782400,Clear,clear-night,0.0012,0.01,rain,59.53,59.53,41.57,0.51,1007.9,11.22,15.1,181,0.03,0,10.0,338.0,
2019-04-09,0,1554786000,Clear,clear-night,0.0,0.0,,59.08,59.08,41.61,0.52,1008.4,11.75,15.13,338,0.06,0,10.0,336.2,
2019-04-09,1,1554789600,Clear,clear-night,0.0,0.0,,57.78,57.78,40.74,0.53,1009.0,10.18,17.52,319,0.04,0,10.0,336.6,
2019-04-09,2,1554793200,Clear,clear-night,0.0,0.0,,53.9,53.9,39.54,0.58,1009.7,10.37,13.53,325,0.0,0,10.0,336.6,
2019-04-09,3,1554796800,Clear,clear-night,0.0,0.0,,51.69,51.69,38.88,0.62,1010.7,9.29,12.33,343,0.0,0,10.0,337.0,
2019-04-09,4,1554800400,Clear,clear-night,0.0,0.0,,49.49,47.16,38.25,0.65,1011.7,5.81,10.29,344,0.0,0,10.0,337.5,
2019-04-09,5,1554804000,Clear,clear-night,0.0,0.0,,48.67,45.96,37.97,0.66,1011.7,6.23,8.5,331,0.0,0,10.0,337.7,
2019-04-09,6,1554807600,Clear,clear-night,0.0,0.0,,45.38,43.78,38.18,0.76,1011.3,3.7,5.97,321,0.0,0,10.0,338.1,
2019-04-09,7,1554811200,Clear,clear-day,0.0,0.0,,46.81,45.47,38.34,0.72,1012.0,3.65,5.36,338,0.01,0,10.0,343.2,
2019-04-09,8,1554814800,Clear,clear-day,0.0,0.0,,49.46,49.46,39.42,0.68,1012.2,2.96,6.23,337,0.0,1,10.0,345.1,
2019-04-09,9,1554818400,Clear,clear-day,0.0007,0.01,rain,51.56,51.56,39.9,0.64,1012.5,4.24,7.36,307,0.0,2,10.0,347.0,
2019-04-09,10,1554822000,Clear,clear-day,0.0,0.0,,53.24,53.24,40.85,0.63,1012.8,3.81,7.52,308,0.0,3,10.0,348.1,
2019-04-09,11,1554825600,Clear,clear-day,0.0,0.0,,55.18,55.18,40.5,0.58,1012.7,5.5,10.91,331,0.0,5,10.0,348.2,
2019-04-09,12,1554829200,Clear,clear-day,0.0,0.0,,56.84,56.84,39.16,0.52,1012.2,6.27,10.86,332,0.02,6,10.0,347.6,
2019-04-09,13,1554832800,Clear,clear-day,0.0,0.0,,57.4,57.4,36.79,0.46,1011.6,6.34,8.34,333,0.0,7,10.0,341.5,
2019-04-09,14,1554836400,Clear,clear-day,0.0,0.0,,59.6,59.6,34.38,0.39,1011.2,4.59,7.81,311,0.01,6,10.0,340.6,
2019-04-09,15,1554840000,Clear,clear-day,0.001,0.01,rain,60.16,60.16,31.78,0.34,1011.0,7.14,10.99,296,0.01,5,10.0,340.2,
2019-04-09,16,1554843600,Clear,clear-day,0.0003,0.01,rain,60.12,60.12,29.89,0.32,1010.8,6.86,11.66,269,0.01,3,10.0,339.8,
2019-04-09,17,1554847200,Clear,clear-day,0.0,0.0,,61.45,61.45,28.0,0.28,1010.3,8.38,13.04,279,0.02,1,10.0,339.2,
2019-04-09,18,1554850800,Clear,clear-day,0.0,0.0,,61.02,61.02,27.02,0.27,1010.3,7.71,14.06,303,0.08,0,10.0,338.7,
2019-04-09,19,1554854400,Clear,clear-day,0.0,0.0,,59.51,59.51,25.47,0.27,1010.1,8.13,12.02,294,0.04,0,10.0,332.0,
2019-04-09,20,1554858000,Clear,clear-night,0.0,0.0,,57.54,57.54,29.12,0.34,1010.9,9.9,11.01,284,0.15,0,10.0,332.2,
2019-04-09,21,1554861600,Clear,clear-night,0.0,0.0,,54.29,54.29,31.83,0.42,1012.0,12.96,15.68,343,0.16,0,10.0,333.3,
2019-04-09,22,1554865200,Clear,clear-night,0.0,0.0,,44.96,37.57,32.59,0.62,1013.7,17.41,27.89,20,0.14,0,10.0,333.6,
2019-04-09,23,1554868800,Clear,clear-night,0.0,0.0,,40.81,32.45,32.07,0.71,1014.5,16.46,21.42,24,0.15,0,10.0,332.1,
2019-04-10,0,1554872400,Clear,clear-night,0.0,0.0,,40.15,32.16,30.88,0.69,1015.0,14.56,26.41,14,0.18,0,10.0,329.7,
2019-04-10,1,1554876000,Clear,clear-night,0.0,0.0,,39.84,31.82,30.44,0.69,1015.6,14.4,25.25,19,0.27,0,10.0,326.3,
2019-04-10,2,1554879600,Clear,clear-night,0.0,0.0,,37.5,29.13,31.02,0.77,1015.9,13.52,17.26,11,0.22,0,10.0,324.0,
2019-04-10,3,1554883200,Partly Cloudy,partly-cloudy-night,0.0,0.0,,36.08,27.44,31.66,0.84,1016.1,13.21,19.96,10,0.32,0,10.0,321.7,
2019-04-10,4,1554886800,Partly Cloudy,partly-cloudy-night,0.0,0.0,,35.54,26.96,31.76,0.86,1016.7,12.7,14.35,16,0.4,0,10.0,320.0,
2019-04-10,5,1554890400,Mostly Cloudy,partly-cloudy-night,0.0,0.0,,35.97,27.22,31.75,0.84,1016.7,13.44,16.66,9,0.6,0,10.0,318.8,
2019-04-10,6,1554894000,Overcast,cloudy,0.0003,0.01,rain,35.48,26.63,31.67,0.86,1016.9,13.35,15.19,24,0.89,0,10.0,318.1,
2019-04-10,7,1554897600,Overcast,cloudy,0.0,0.0,,35.83,27.15,32.04,0.86,1017.0,13.15,14.19,26,0.99,0,10.0,316.5,
2019-04-10,8,1554901200,Overcast,cloudy,0.0,0.0,,36.33,27.99,32.12,0.85,1017.5,12.59,13.03,34,0.98,1,10.0,315.4,
2019-04-10,9,1554904800,Overcast,cloudy,0.0007,0.01,rain,35.72,27.42,32.13,0.87,1018.2,12.1,12.1,32,0.99,2,10.0,314.3,
2019-04-10,10,1554908400,Overcast,cloudy,0.0,0.0,,37.69,30.11,32.6,0.82,1018.3,11.56,11.56,47,1.0,3,10.0,313.6,
2019-04-10,11,1554912000,Overcast,cloudy,0.0029,0.05,rain,38.33,32.36,33.7,0.83,1018.4,8.35,11.8,49,1.0,3,10.0,313.8,
2019-04-10,12,1554915600,Mostly Cloudy,partly-cloudy-day,0.0117,0.15,rain,38.63,31.17,33.42,0.81,1017.7,11.85,12.47,51,0.81,4,10.0,314.5,
2019-04-10,13,1554919200,Overcast,cloudy,0.0126,0.19,rain,37.28,29.53,32.85,0.84,1016.8,11.71,15.76,47,0.93,4,8.588,314.6,
2019-04-10,14,1554922800,Possible Light Rain,rain,0.0254,0.32,rain,37.05,29.12,33.67,0.87,1016.6,12.03,17.61,47,0.88,4,6.21,314.4,
2019-04-10,15,1554926400,Possible Drizzle,rain,0.0115,0.32,rain,37.48,29.29,34.09,0.87,1016.0,13.01,14.64,49,0.84,4,7.329,314.0,
2019-04-10,16,1554930000,Possible Drizzle,rain,0.014,0.33,rain,37.71,29.42,34.1,0.87,1015.9,13.46,15.35,30,0.86,3,6.709,313.4,
2019-04-10,17,1554933600,Possible Drizzle,rain,0.0065,0.29,rain,37.94,29.12,34.54,0.87,1015.1,15.24,18.68,49,0.78,1,7.647,312.6,
2019-04-10,18,1554937200,Overcast,cloudy,0.0016,0.1,rain,38.56,29.66,34.44,0.85,1014.3,16.06,29.78,57,0.88,0,7.744,311.6,
2019-04-10,19,1554940800,Overcast,cloudy,0.0009,0.07,rain,38.35,29.24,33.78,0.83,1013.9,16.57,20.49,61,0.98,0,10.0,311.4,
2019-04-10,20,1554944400,Overcast,cloudy,0.0002,0.04,rain,38.45,29.24,33.58,0.82,1013.9,17.0,21.96,63,1.0,0,10.0,310.7,
2019-04-10,21,1554948000,Overcast,cloudy,0.0004,0.05,rain,38.09,28.24,33.32,0.83,1014.4,18.97,23.2,66,0.97,0,10.0,309.9,
2019-04-10,22,1554951600,Overcast,cloudy,0.0005,0.05,rain,37.91,27.94,33.31,0.83,1014.5,19.2,35.06,68,0.89,0,10.0,309.3,
2019-04-10,23,1554955200,Overcast,cloudy,0.0017,0.07,rain,37.8,27.79,33.54,0.84,1014.2,19.2,25.84,70,0.95,0,10.0,308.9,
2019-04-11,0,1554958800,Overcast,cloudy,0.0004,0.03,rain,38.69,28.79,33.61,0.82,1013.7,19.86,26.04,71,0.99,0,10.0,308.6,
2019-04-11,1,1554962400,Overcast,cloudy,0.0,0.0,,37.6,27.37,33.87,0.86,1013.1,19.85,36.25,75,0.92,0,10.0,311.2,
2019-04-11,2,1554966000,Mostly Cloudy,partly-cloudy-night,0.0016,0.05,rain,37.62,27.44,33.79,0.86,1012.8,19.69,34.01,79,0.82,0,10.0,310.3,
2019-04-11,3,1554969600,Overcast,cloudy,0.0013,0.03,rain,37.43,27.23,33.53,0.86,1012.7,19.51,34.76,83,0.99,0,10.0,308.6,
2019-04-11,4,1554973200,Overcast,cloudy,0.0041,0.04,rain,37.25,26.86,33.19,0.85,1012.0,20.05,36.43,86,0.99,0,10.0,307.1,
